index,age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,y,datetime 
46014,46,blue-collar,married,secondary,no,2603,yes,yes,cellular,11,may,50,3,277,2,failure,no,2024-05-01
46018,44,blue-collar,married,primary,no,953,yes,no,cellular,11,may,772,2,357,1,failure,no,2024-05-01
46020,55,self-employed,married,primary,no,468,yes,no,cellular,11,may,214,2,-1,0,unknown,no,2024-05-01
46025,27,technician,single,secondary,no,297,no,no,cellular,11,may,273,5,-1,0,unknown,no,2024-05-01
46027,28,blue-collar,single,secondary,no,4054,yes,no,cellular,11,may,133,2,-1,0,unknown,no,2024-05-01
46032,40,housemaid,married,secondary,no,4136,yes,no,cellular,11,may,508,3,173,5,failure,no,2024-05-01
46041,47,admin.,single,secondary,no,3957,yes,no,telephone,11,may,58,3,334,3,other,no,2024-05-01
46045,42,services,married,secondary,no,292,yes,no,cellular,11,may,222,3,-1,0,unknown,no,2024-05-01
46063,31,admin.,married,secondary,no,1331,yes,no,cellular,11,may,927,2,-1,0,unknown,no,2024-05-01
46068,37,blue-collar,single,primary,no,1388,yes,no,telephone,12,may,66,2,356,1,other,no,2024-05-01
46089,42,management,married,secondary,no,218,yes,no,cellular,12,may,134,2,361,1,failure,no,2024-05-01
46093,46,blue-collar,married,primary,no,2313,yes,no,cellular,12,may,788,2,-1,0,unknown,no,2024-05-01
46095,55,blue-collar,married,primary,no,1649,yes,no,cellular,12,may,52,3,-1,0,unknown,no,2024-05-01
46102,59,entrepreneur,married,tertiary,no,146,yes,no,cellular,12,may,97,3,365,6,failure,no,2024-05-01
46109,41,blue-collar,married,secondary,no,-648,yes,no,cellular,12,may,104,3,172,2,failure,no,2024-05-01
46119,50,retired,married,secondary,no,8648,no,no,cellular,12,may,731,3,176,1,failure,yes,2024-05-01
46120,33,retired,married,primary,no,171,yes,no,cellular,12,may,304,3,-1,0,unknown,no,2024-05-01
46143,35,blue-collar,married,unknown,no,-465,no,no,cellular,12,may,158,1,351,1,failure,no,2024-05-01
46144,34,admin.,divorced,secondary,no,479,yes,no,cellular,12,may,515,1,350,5,failure,yes,2024-05-01
46146,37,management,single,tertiary,no,1148,yes,no,cellular,12,may,259,1,-1,0,unknown,no,2024-05-01
46155,43,management,married,tertiary,no,703,yes,no,cellular,12,may,67,1,-1,0,unknown,no,2024-05-01
46158,37,management,divorced,secondary,no,1655,yes,no,cellular,12,may,178,1,175,2,failure,no,2024-05-01
46161,35,services,married,secondary,no,211,yes,no,cellular,12,may,187,1,-1,0,unknown,no,2024-05-01
46165,44,management,divorced,tertiary,no,2696,yes,yes,cellular,12,may,58,1,-1,0,unknown,no,2024-05-01
46175,34,services,married,secondary,no,7,yes,no,cellular,12,may,377,1,357,1,failure,no,2024-05-01
46178,29,technician,married,secondary,no,1697,yes,no,cellular,12,may,87,4,-1,0,unknown,no,2024-05-01
46180,37,technician,single,tertiary,no,-487,yes,no,cellular,12,may,358,1,260,5,other,no,2024-05-01
46185,34,technician,married,secondary,no,439,yes,no,cellular,12,may,347,1,-1,0,unknown,no,2024-05-01
46186,59,blue-collar,married,secondary,no,1635,yes,no,telephone,12,may,48,1,-1,0,unknown,no,2024-05-01
46197,38,blue-collar,divorced,secondary,no,-90,no,yes,cellular,12,may,242,1,-1,0,unknown,no,2024-05-01
46208,31,housemaid,married,tertiary,no,2190,yes,no,telephone,12,may,25,6,258,18,other,no,2024-05-01
46211,37,blue-collar,married,primary,no,-106,yes,yes,cellular,12,may,690,1,-1,0,unknown,yes,2024-05-01
46212,53,blue-collar,married,secondary,no,-108,yes,no,cellular,12,may,11,12,175,3,other,no,2024-05-01
46222,39,blue-collar,married,secondary,no,1403,yes,yes,cellular,12,may,429,2,-1,0,unknown,no,2024-05-01
46233,33,blue-collar,single,secondary,no,38,yes,no,telephone,12,may,139,4,371,1,other,no,2024-05-01
46238,37,blue-collar,married,secondary,no,103,yes,no,cellular,12,may,153,1,-1,0,unknown,no,2024-05-01
46246,32,blue-collar,married,secondary,no,456,no,no,cellular,12,may,121,1,-1,0,unknown,no,2024-05-01
46251,46,admin.,married,secondary,no,38,yes,yes,cellular,12,may,455,1,-1,0,unknown,no,2024-05-01
46253,43,blue-collar,married,primary,no,188,yes,no,cellular,12,may,58,3,347,5,failure,no,2024-05-01
46256,48,management,married,secondary,no,-440,yes,yes,cellular,12,may,399,1,-1,0,unknown,no,2024-05-01
46257,38,blue-collar,married,primary,no,4592,yes,no,cellular,12,may,360,1,-1,0,unknown,no,2024-05-01
46258,41,blue-collar,married,secondary,no,10,yes,no,cellular,12,may,179,1,-1,0,unknown,no,2024-05-01
46260,43,blue-collar,single,secondary,no,24,no,no,cellular,12,may,68,1,363,1,failure,no,2024-05-01
46265,41,management,married,primary,no,469,yes,yes,cellular,12,may,344,1,-1,0,unknown,no,2024-05-01
46268,58,blue-collar,single,secondary,no,119,yes,yes,cellular,12,may,985,1,-1,0,unknown,yes,2024-05-01
46269,48,technician,divorced,secondary,no,94,yes,no,cellular,12,may,87,2,-1,0,unknown,no,2024-05-01
46290,33,blue-collar,married,primary,no,496,no,no,cellular,12,may,151,1,-1,0,unknown,no,2024-05-01
46308,56,blue-collar,married,primary,no,351,yes,no,telephone,12,may,179,4,-1,0,unknown,no,2024-05-01
46310,51,blue-collar,married,secondary,no,518,yes,no,cellular,12,may,918,1,-1,0,unknown,yes,2024-05-01
46313,39,services,married,secondary,no,636,yes,no,telephone,12,may,15,1,-1,0,unknown,no,2024-05-01
46323,32,blue-collar,married,secondary,no,485,yes,no,telephone,12,may,1100,2,-1,0,unknown,no,2024-05-01
46336,39,management,single,tertiary,no,5073,yes,no,cellular,12,may,1182,1,286,4,failure,yes,2024-05-01
46339,48,admin.,married,secondary,no,315,yes,no,cellular,12,may,165,1,-1,0,unknown,no,2024-05-01
46344,44,services,married,secondary,no,4786,yes,yes,cellular,12,may,267,1,-1,0,unknown,no,2024-05-01
46368,32,housemaid,married,secondary,no,0,yes,no,cellular,12,may,549,1,368,2,failure,no,2024-05-01
46386,41,management,single,secondary,no,5548,yes,no,cellular,12,may,128,2,-1,0,unknown,no,2024-05-01
46387,35,blue-collar,single,secondary,no,855,yes,no,cellular,12,may,549,1,300,1,success,yes,2024-05-01
46390,26,entrepreneur,married,tertiary,no,38,yes,no,cellular,12,may,119,1,294,5,failure,no,2024-05-01
46396,30,services,single,secondary,no,419,yes,no,cellular,12,may,300,3,-1,0,unknown,no,2024-05-01
46397,40,admin.,married,secondary,no,3126,yes,no,cellular,12,may,200,2,-1,0,unknown,no,2024-05-01
46409,28,technician,single,secondary,no,1453,yes,no,cellular,12,may,246,1,343,1,other,no,2024-05-01
46411,35,admin.,single,secondary,no,10,no,yes,cellular,12,may,357,1,175,4,failure,no,2024-05-01
46417,33,technician,married,secondary,no,177,yes,yes,cellular,12,may,22,8,-1,0,unknown,no,2024-05-01
46421,51,blue-collar,married,primary,no,1164,yes,no,cellular,12,may,100,1,369,2,failure,no,2024-05-01
46424,35,blue-collar,single,secondary,no,68,yes,no,cellular,12,may,334,1,347,6,failure,no,2024-05-01
46446,37,services,married,secondary,no,335,yes,no,cellular,12,may,107,2,368,2,failure,no,2024-05-01
46447,38,services,single,secondary,no,895,yes,no,cellular,12,may,1531,1,-1,0,unknown,yes,2024-05-01
46449,30,technician,single,secondary,no,249,no,no,cellular,12,may,406,1,-1,0,unknown,no,2024-05-01
46471,28,blue-collar,married,secondary,no,337,yes,no,cellular,12,may,450,2,-1,0,unknown,no,2024-05-01
46475,37,management,married,tertiary,no,1949,yes,no,cellular,12,may,328,2,-1,0,unknown,no,2024-05-01
46481,37,admin.,single,primary,no,912,yes,no,cellular,12,may,637,3,328,22,other,yes,2024-05-01
46484,46,blue-collar,married,primary,no,4170,yes,yes,cellular,12,may,118,2,357,3,failure,no,2024-05-01
46489,43,blue-collar,married,primary,no,-98,yes,yes,cellular,12,may,112,2,330,3,other,no,2024-05-01
46492,31,admin.,single,tertiary,no,355,yes,no,cellular,12,may,609,1,-1,0,unknown,yes,2024-05-01
46493,38,management,single,tertiary,no,3646,yes,no,cellular,12,may,1710,2,286,1,other,yes,2024-05-01
46501,40,management,single,tertiary,no,-50,yes,no,cellular,12,may,306,2,350,1,failure,no,2024-05-01
46513,52,blue-collar,married,secondary,no,555,yes,no,cellular,12,may,314,2,-1,0,unknown,no,2024-05-01
46514,44,self-employed,single,tertiary,no,2734,yes,no,cellular,12,may,897,4,-1,0,unknown,yes,2024-05-01
46525,40,services,married,secondary,no,1836,yes,no,cellular,12,may,750,2,-1,0,unknown,yes,2024-05-01
46526,35,admin.,married,secondary,no,2321,yes,no,cellular,12,may,306,2,-1,0,unknown,no,2024-05-01
46535,36,services,married,secondary,no,257,yes,no,cellular,12,may,86,2,-1,0,unknown,no,2024-05-01
46542,52,retired,single,secondary,no,316,no,no,cellular,12,may,463,3,-1,0,unknown,no,2024-05-01
46544,56,admin.,married,secondary,no,550,yes,no,cellular,12,may,398,2,-1,0,unknown,no,2024-05-01
46550,40,services,divorced,secondary,no,209,yes,no,cellular,12,may,302,2,344,3,other,no,2024-05-01
46552,31,student,single,secondary,no,241,yes,no,cellular,12,may,211,5,-1,0,unknown,no,2024-05-01
46568,37,admin.,married,secondary,no,1193,no,no,cellular,12,may,396,2,-1,0,unknown,no,2024-05-01
46575,58,entrepreneur,married,primary,no,1153,yes,yes,telephone,12,may,206,6,337,6,failure,no,2024-05-01
46577,38,blue-collar,married,secondary,no,1556,yes,no,cellular,12,may,191,3,-1,0,unknown,no,2024-05-01
46584,60,blue-collar,married,primary,no,193,yes,no,telephone,12,may,89,2,-1,0,unknown,no,2024-05-01
46586,25,admin.,single,secondary,no,53,yes,no,cellular,12,may,213,6,-1,0,unknown,no,2024-05-01
46591,34,blue-collar,married,secondary,no,840,yes,no,cellular,12,may,275,3,-1,0,unknown,no,2024-05-01
46592,35,blue-collar,married,secondary,no,-184,yes,no,telephone,12,may,155,2,-1,0,unknown,no,2024-05-01
46594,41,services,married,secondary,no,0,yes,yes,telephone,12,may,125,4,-1,0,unknown,no,2024-05-01
46595,41,services,married,secondary,no,0,yes,yes,cellular,4,jun,352,2,122,2,failure,yes,2024-06-01
46620,37,technician,married,secondary,no,135,yes,no,cellular,12,may,268,3,-1,0,unknown,no,2024-05-01
46621,43,management,single,tertiary,no,359,yes,no,telephone,12,may,899,3,-1,0,unknown,no,2024-05-01
46627,40,blue-collar,married,primary,no,1397,yes,no,telephone,12,may,58,2,334,1,failure,no,2024-05-01
46632,36,blue-collar,married,primary,no,578,yes,no,cellular,13,may,130,2,-1,0,unknown,no,2024-05-01
46638,36,admin.,divorced,secondary,no,1089,yes,no,telephone,13,may,83,5,175,4,other,no,2024-05-01
46644,42,blue-collar,single,unknown,no,2835,yes,no,telephone,13,may,61,4,350,1,failure,no,2024-05-01
46645,46,services,married,secondary,no,451,yes,yes,cellular,13,may,389,4,-1,0,unknown,no,2024-05-01
46648,33,technician,married,secondary,no,241,yes,no,cellular,13,may,1108,3,-1,0,unknown,no,2024-05-01
46655,54,retired,divorced,tertiary,no,185,yes,no,telephone,13,may,413,6,-1,0,unknown,no,2024-05-01
46657,57,retired,married,primary,no,13,yes,no,cellular,13,may,164,2,366,2,failure,no,2024-05-01
46666,47,blue-collar,single,primary,no,10558,yes,no,cellular,13,may,81,3,174,2,other,no,2024-05-01
46669,42,admin.,divorced,secondary,no,154,yes,no,cellular,13,may,133,2,-1,0,unknown,no,2024-05-01
46670,36,blue-collar,married,secondary,no,1088,yes,no,cellular,13,may,77,2,345,2,failure,no,2024-05-01
46686,36,blue-collar,married,primary,no,319,yes,no,cellular,13,may,774,2,301,1,failure,yes,2024-05-01
46704,58,blue-collar,married,secondary,no,602,yes,no,cellular,13,may,201,1,-1,0,unknown,no,2024-05-01
46707,38,services,married,secondary,no,7208,yes,no,cellular,13,may,66,1,-1,0,unknown,no,2024-05-01
46709,47,entrepreneur,married,tertiary,no,0,yes,no,cellular,13,may,213,1,-1,0,unknown,no,2024-05-01
46742,39,services,married,primary,no,276,yes,yes,cellular,13,may,628,1,-1,0,unknown,no,2024-05-01
46743,50,management,married,tertiary,no,2809,yes,no,cellular,13,may,200,2,259,9,failure,no,2024-05-01
46744,36,technician,single,secondary,no,2151,yes,no,cellular,13,may,134,1,370,1,failure,no,2024-05-01
46747,31,services,divorced,secondary,no,1301,yes,no,cellular,13,may,140,3,-1,0,unknown,no,2024-05-01
46748,38,services,single,primary,no,-87,yes,no,cellular,13,may,531,1,-1,0,unknown,no,2024-05-01
46754,39,blue-collar,married,secondary,no,1419,yes,no,cellular,13,may,9,12,349,1,other,no,2024-05-01
46755,28,services,married,secondary,no,458,yes,no,cellular,13,may,19,11,-1,0,unknown,no,2024-05-01
46763,41,blue-collar,single,secondary,no,925,yes,no,telephone,13,may,43,1,-1,0,unknown,no,2024-05-01
46771,47,housemaid,single,primary,no,2785,yes,no,cellular,13,may,570,1,-1,0,unknown,yes,2024-05-01
46773,38,blue-collar,married,primary,no,1401,no,no,cellular,13,may,516,1,-1,0,unknown,yes,2024-05-01
46776,59,blue-collar,divorced,secondary,no,61,yes,no,cellular,13,may,61,1,-1,0,unknown,no,2024-05-01
46792,31,self-employed,married,secondary,no,131,yes,no,cellular,13,may,294,1,370,1,failure,no,2024-05-01
46796,39,blue-collar,married,primary,no,157,yes,no,cellular,13,may,290,1,-1,0,unknown,no,2024-05-01
46821,33,technician,single,tertiary,no,2565,yes,no,cellular,13,may,128,2,-1,0,unknown,no,2024-05-01
46823,48,blue-collar,married,secondary,no,865,yes,no,cellular,13,may,78,2,-1,0,unknown,no,2024-05-01
46828,27,admin.,single,secondary,no,456,no,no,cellular,13,may,104,1,-1,0,unknown,no,2024-05-01
46835,32,technician,married,tertiary,no,1503,yes,yes,cellular,13,may,44,1,278,2,failure,no,2024-05-01
46837,48,services,single,primary,no,-139,no,no,cellular,13,may,75,2,-1,0,unknown,no,2024-05-01
46838,43,management,divorced,tertiary,no,497,no,no,cellular,13,may,66,1,363,22,failure,no,2024-05-01
46839,46,admin.,divorced,secondary,no,3201,yes,no,telephone,13,may,157,3,-1,0,unknown,no,2024-05-01
46840,32,blue-collar,single,primary,no,7,yes,no,cellular,13,may,109,1,-1,0,unknown,no,2024-05-01
46843,35,management,single,tertiary,no,2749,no,no,cellular,13,may,127,1,-1,0,unknown,no,2024-05-01
46844,33,blue-collar,married,secondary,no,780,yes,no,cellular,13,may,83,2,-1,0,unknown,no,2024-05-01
46849,36,blue-collar,married,primary,no,0,yes,yes,telephone,13,may,18,1,-1,0,unknown,no,2024-05-01
46851,27,services,single,secondary,no,468,yes,no,cellular,13,may,109,1,-1,0,unknown,no,2024-05-01
46852,50,admin.,married,primary,no,246,yes,no,cellular,13,may,234,2,299,5,failure,no,2024-05-01
46855,35,blue-collar,single,unknown,no,88,no,no,cellular,13,may,272,2,-1,0,unknown,no,2024-05-01
46856,28,admin.,single,secondary,no,207,yes,no,cellular,13,may,329,1,-1,0,unknown,no,2024-05-01
46862,29,management,single,tertiary,no,172,yes,no,telephone,13,may,34,8,-1,0,unknown,no,2024-05-01
46865,39,management,married,tertiary,no,141,yes,no,cellular,13,may,788,2,331,6,other,no,2024-05-01
46869,35,blue-collar,married,secondary,no,260,yes,no,telephone,13,may,155,6,-1,0,unknown,no,2024-05-01
46871,33,management,married,tertiary,no,1064,yes,no,cellular,13,may,562,1,-1,0,unknown,yes,2024-05-01
46891,28,technician,single,secondary,no,584,yes,no,cellular,13,may,354,1,370,2,failure,no,2024-05-01
46902,40,blue-collar,divorced,primary,no,54,yes,no,cellular,13,may,10,5,362,3,other,no,2024-05-01
46926,32,management,single,secondary,no,-119,yes,no,cellular,13,may,231,1,370,1,other,no,2024-05-01
46929,34,services,married,secondary,no,1314,yes,no,cellular,13,may,124,1,-1,0,unknown,no,2024-05-01
46935,54,blue-collar,single,primary,no,-119,yes,no,cellular,13,may,261,1,-1,0,unknown,no,2024-05-01
46938,44,blue-collar,divorced,primary,no,25,yes,no,cellular,13,may,201,1,344,7,failure,no,2024-05-01
46941,40,self-employed,married,primary,no,2077,yes,no,cellular,13,may,363,1,173,24,other,no,2024-05-01
46957,32,blue-collar,single,primary,no,398,yes,no,cellular,14,may,209,2,-1,0,unknown,no,2024-05-01
46966,42,admin.,single,secondary,no,4253,yes,no,cellular,13,may,146,1,-1,0,unknown,no,2024-05-01
46972,29,admin.,married,secondary,no,69,yes,no,cellular,13,may,77,4,-1,0,unknown,no,2024-05-01
46975,36,technician,married,secondary,no,55,yes,no,cellular,13,may,38,2,369,4,failure,no,2024-05-01
46977,45,blue-collar,married,secondary,no,192,yes,no,cellular,13,may,154,5,176,1,other,no,2024-05-01
46978,21,blue-collar,single,secondary,no,292,yes,yes,telephone,13,may,148,4,-1,0,unknown,no,2024-05-01
47001,45,management,divorced,tertiary,yes,-946,yes,no,cellular,13,may,213,1,-1,0,unknown,no,2024-05-01
47014,44,blue-collar,divorced,secondary,no,338,yes,no,cellular,13,may,133,1,370,1,failure,no,2024-05-01
47015,37,technician,single,secondary,no,267,no,no,cellular,13,may,121,1,-1,0,unknown,no,2024-05-01
47054,37,blue-collar,married,secondary,no,513,yes,no,cellular,13,may,134,1,362,3,failure,no,2024-05-01
47073,44,management,single,secondary,no,-228,yes,yes,cellular,13,may,38,1,362,2,failure,no,2024-05-01
47075,25,self-employed,single,tertiary,no,882,yes,no,cellular,13,may,341,1,-1,0,unknown,no,2024-05-01
47076,30,student,single,tertiary,no,228,yes,no,cellular,13,may,314,2,-1,0,unknown,yes,2024-05-01
47081,32,blue-collar,single,primary,no,180,yes,no,cellular,13,may,804,1,-1,0,unknown,no,2024-05-01
47090,30,management,single,tertiary,no,365,yes,no,cellular,13,may,76,3,-1,0,unknown,no,2024-05-01
47093,51,blue-collar,divorced,primary,no,-19,yes,no,cellular,13,may,829,1,296,11,failure,yes,2024-05-01
47110,43,blue-collar,divorced,secondary,no,47,yes,yes,cellular,13,may,163,2,370,1,failure,no,2024-05-01
47112,59,services,married,secondary,no,2965,yes,no,cellular,13,may,1970,3,-1,0,unknown,yes,2024-05-01
47118,34,blue-collar,single,secondary,no,283,yes,no,cellular,13,may,151,2,-1,0,unknown,no,2024-05-01
47120,40,blue-collar,married,secondary,no,125,yes,no,cellular,13,may,119,2,370,1,failure,no,2024-05-01
47124,33,management,divorced,tertiary,no,5550,yes,no,cellular,13,may,124,2,278,4,failure,no,2024-05-01
47134,36,services,single,secondary,no,328,yes,no,cellular,13,may,194,3,-1,0,unknown,no,2024-05-01
47141,29,blue-collar,married,primary,no,97,yes,no,cellular,13,may,431,2,-1,0,unknown,no,2024-05-01
47142,53,management,married,tertiary,no,-1112,yes,no,cellular,13,may,53,3,308,1,failure,no,2024-05-01
47160,37,management,single,secondary,no,1572,no,no,cellular,13,may,499,3,-1,0,unknown,no,2024-05-01
47165,43,blue-collar,married,primary,no,794,yes,no,cellular,13,may,38,3,-1,0,unknown,no,2024-05-01
47166,37,blue-collar,married,secondary,no,-308,yes,no,cellular,13,may,168,4,310,11,failure,no,2024-05-01
47172,45,management,married,tertiary,no,54,yes,no,telephone,13,may,107,3,-1,0,unknown,no,2024-05-01
47185,46,blue-collar,married,primary,no,5461,yes,no,cellular,13,may,562,2,174,2,success,no,2024-05-01
47186,29,blue-collar,single,secondary,no,1550,yes,yes,cellular,13,may,228,3,-1,0,unknown,no,2024-05-01
47187,50,technician,divorced,secondary,no,-54,yes,yes,cellular,13,may,698,2,292,1,failure,yes,2024-05-01
47194,43,services,single,secondary,no,550,yes,no,cellular,13,may,107,2,-1,0,unknown,no,2024-05-01
47201,51,blue-collar,married,secondary,no,707,yes,no,telephone,13,may,97,5,-1,0,unknown,no,2024-05-01
47211,35,blue-collar,married,primary,no,445,yes,no,cellular,13,may,237,2,363,2,other,no,2024-05-01
47213,39,blue-collar,married,secondary,no,41,yes,no,cellular,13,may,135,3,-1,0,unknown,no,2024-05-01
47218,36,services,married,secondary,no,-302,yes,no,cellular,13,may,36,2,-1,0,unknown,no,2024-05-01
47233,51,blue-collar,married,primary,no,1203,yes,yes,telephone,13,may,25,4,350,7,failure,no,2024-05-01
47239,30,blue-collar,single,primary,no,17,yes,no,cellular,13,may,125,3,-1,0,unknown,no,2024-05-01
47240,35,housemaid,single,secondary,no,-122,yes,yes,cellular,13,may,97,5,-1,0,unknown,no,2024-05-01
47242,34,blue-collar,married,secondary,no,113,yes,no,cellular,13,may,16,2,-1,0,unknown,no,2024-05-01
47267,32,blue-collar,married,secondary,no,335,yes,no,cellular,13,may,240,3,370,1,failure,no,2024-05-01
47275,33,technician,married,secondary,no,668,yes,yes,cellular,13,may,771,2,173,4,other,no,2024-05-01
47278,32,technician,single,tertiary,no,0,yes,yes,cellular,13,may,440,2,-1,0,unknown,yes,2024-05-01
47279,55,technician,married,tertiary,no,639,yes,no,telephone,13,may,992,5,370,3,other,no,2024-05-01
47288,38,unemployed,single,secondary,no,1354,yes,no,cellular,13,may,364,2,343,4,failure,no,2024-05-01
47292,35,technician,married,secondary,no,-255,yes,no,cellular,13,may,196,3,265,2,failure,no,2024-05-01
47294,32,blue-collar,married,secondary,no,-446,no,no,cellular,13,may,126,2,344,1,failure,no,2024-05-01
47295,39,management,single,tertiary,no,30,yes,no,cellular,13,may,201,3,-1,0,unknown,no,2024-05-01
47296,42,services,divorced,secondary,no,83,no,no,cellular,13,may,300,5,358,6,failure,no,2024-05-01
47297,35,services,divorced,secondary,no,78,yes,no,telephone,13,may,630,3,371,3,failure,no,2024-05-01
47305,34,management,married,tertiary,no,186,yes,no,cellular,14,may,115,3,-1,0,unknown,no,2024-05-01
47315,37,services,married,secondary,no,1140,yes,no,cellular,14,may,33,3,-1,0,unknown,no,2024-05-01
47316,37,blue-collar,married,secondary,no,3269,yes,yes,cellular,14,may,121,2,-1,0,unknown,no,2024-05-01
47321,35,blue-collar,single,primary,no,1284,yes,no,telephone,14,may,13,5,-1,0,unknown,no,2024-05-01
47336,42,blue-collar,married,primary,no,325,yes,no,cellular,14,may,99,4,-1,0,unknown,no,2024-05-01
47352,43,blue-collar,single,secondary,no,276,yes,no,cellular,14,may,33,6,-1,0,unknown,no,2024-05-01
47353,33,admin.,married,secondary,no,1521,yes,no,cellular,14,may,222,1,-1,0,unknown,no,2024-05-01
47354,34,blue-collar,married,secondary,no,529,yes,no,cellular,14,may,325,1,351,3,failure,no,2024-05-01
47357,43,management,married,tertiary,no,1712,yes,no,cellular,14,may,254,11,-1,0,unknown,no,2024-05-01
47371,44,blue-collar,married,secondary,no,-182,yes,yes,cellular,14,may,10,10,-1,0,unknown,no,2024-05-01
47372,28,blue-collar,single,primary,no,54,yes,no,cellular,14,may,533,1,371,1,other,yes,2024-05-01
47382,31,blue-collar,single,secondary,no,982,yes,no,cellular,14,may,182,1,-1,0,unknown,no,2024-05-01
47393,35,blue-collar,divorced,secondary,no,-566,yes,no,cellular,14,may,151,2,353,2,failure,no,2024-05-01
47399,26,blue-collar,single,secondary,no,1006,yes,no,cellular,14,may,667,1,-1,0,unknown,yes,2024-05-01
47407,31,blue-collar,married,primary,no,554,yes,no,cellular,14,may,317,1,352,5,failure,no,2024-05-01
47409,32,blue-collar,married,secondary,no,22,yes,no,cellular,14,may,145,1,-1,0,unknown,no,2024-05-01
47415,30,student,single,tertiary,no,31,yes,no,cellular,14,may,23,1,-1,0,unknown,no,2024-05-01
47416,40,services,married,secondary,no,438,yes,no,telephone,14,may,276,1,-1,0,unknown,no,2024-05-01
47423,28,services,married,primary,no,3,yes,no,cellular,14,may,9,1,-1,0,unknown,no,2024-05-01
47424,38,technician,single,tertiary,no,744,yes,no,cellular,14,may,283,1,288,12,other,no,2024-05-01
47426,36,admin.,divorced,secondary,no,869,yes,no,cellular,14,may,102,1,350,1,failure,no,2024-05-01
47439,36,management,single,tertiary,no,85,no,no,cellular,14,may,76,1,-1,0,unknown,no,2024-05-01
47449,48,blue-collar,married,secondary,no,503,yes,no,cellular,14,may,105,1,-1,0,unknown,no,2024-05-01
47459,40,technician,married,tertiary,no,253,yes,no,cellular,14,may,377,4,280,2,other,no,2024-05-01
47471,35,blue-collar,single,secondary,no,4963,yes,no,cellular,14,may,456,1,300,1,failure,yes,2024-05-01
47472,33,blue-collar,married,secondary,no,705,yes,no,cellular,14,may,112,2,-1,0,unknown,no,2024-05-01
47475,28,blue-collar,married,secondary,no,373,yes,no,cellular,14,may,10,9,344,1,failure,no,2024-05-01
47476,39,technician,single,secondary,no,1355,yes,no,cellular,14,may,1180,1,-1,0,unknown,yes,2024-05-01
47481,29,blue-collar,single,unknown,no,913,yes,no,telephone,14,may,188,1,352,2,failure,no,2024-05-01
47489,48,admin.,divorced,secondary,no,-407,yes,no,cellular,14,may,210,2,352,1,failure,no,2024-05-01
47499,46,management,divorced,tertiary,no,233,yes,yes,cellular,14,may,57,4,-1,0,unknown,no,2024-05-01
47514,55,retired,married,secondary,no,785,yes,no,cellular,14,may,47,1,370,2,failure,no,2024-05-01
47522,28,technician,single,tertiary,no,375,yes,no,cellular,14,may,43,1,350,1,other,no,2024-05-01
47530,60,blue-collar,married,secondary,no,1407,yes,no,cellular,14,may,112,1,370,1,failure,no,2024-05-01
47533,41,blue-collar,single,secondary,no,1880,no,yes,cellular,14,may,35,1,356,10,other,no,2024-05-01
47539,55,retired,married,primary,no,-966,no,yes,cellular,14,may,104,1,-1,0,unknown,no,2024-05-01
47544,31,blue-collar,married,secondary,no,625,yes,no,cellular,14,may,137,3,-1,0,unknown,no,2024-05-01
47548,28,management,single,tertiary,no,1027,yes,no,cellular,14,may,433,1,-1,0,unknown,no,2024-05-01
47557,28,student,married,secondary,no,704,yes,yes,cellular,14,may,171,3,-1,0,unknown,no,2024-05-01
47563,38,services,single,primary,no,393,yes,no,cellular,14,may,200,1,-1,0,unknown,no,2024-05-01
47568,30,blue-collar,single,secondary,no,-177,yes,no,cellular,14,may,87,1,345,2,other,no,2024-05-01
47569,53,services,single,secondary,no,4778,yes,no,cellular,14,may,83,1,-1,0,unknown,no,2024-05-01
47572,39,admin.,divorced,secondary,no,1089,yes,no,cellular,14,may,128,1,-1,0,unknown,no,2024-05-01
47576,29,admin.,married,tertiary,no,111,no,no,cellular,14,may,208,1,-1,0,unknown,no,2024-05-01
47584,23,blue-collar,single,secondary,no,1105,yes,no,cellular,14,may,377,1,-1,0,unknown,no,2024-05-01
47589,33,management,married,primary,no,262,yes,no,cellular,14,may,386,3,-1,0,unknown,no,2024-05-01
47597,25,services,single,secondary,no,-107,yes,no,cellular,14,may,156,1,-1,0,unknown,no,2024-05-01
47599,31,technician,single,secondary,no,23,yes,no,cellular,14,may,97,1,370,1,failure,no,2024-05-01
47608,36,self-employed,divorced,tertiary,no,1354,yes,no,cellular,14,may,1723,1,356,2,success,yes,2024-05-01
47611,43,blue-collar,married,primary,no,533,yes,no,cellular,14,may,246,2,370,1,other,no,2024-05-01
47619,42,housemaid,single,primary,no,1179,yes,no,cellular,14,may,136,1,337,4,failure,no,2024-05-01
47636,46,blue-collar,divorced,secondary,no,1074,yes,no,cellular,14,may,277,2,-1,0,unknown,no,2024-05-01
47638,31,blue-collar,married,secondary,no,536,yes,no,cellular,14,may,22,6,-1,0,unknown,no,2024-05-01
47643,38,management,married,tertiary,no,89,yes,no,cellular,14,may,71,1,360,10,failure,no,2024-05-01
47644,23,housemaid,single,secondary,no,650,yes,no,cellular,14,may,136,1,367,4,failure,no,2024-05-01
47648,39,blue-collar,single,primary,no,-100,yes,no,cellular,14,may,159,1,358,2,failure,no,2024-05-01
47655,46,admin.,married,secondary,no,-236,yes,no,telephone,14,may,217,2,-1,0,unknown,no,2024-05-01
