index,age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,y,datetime 
31991,41,management,married,tertiary,no,2885,no,no,cellular,19,nov,40,1,-1,0,unknown,no,2024-11-01
35845,28,admin.,married,secondary,no,-247,yes,yes,cellular,30,jan,121,1,240,2,failure,no,2024-01-01
40272,53,blue-collar,married,primary,no,1311,no,no,telephone,14,apr,61,3,-1,0,unknown,no,2024-04-01
57172,46,technician,married,unknown,no,3308,no,no,cellular,27,oct,171,1,91,2,success,yes,2024-10-01
29050,53,blue-collar,married,secondary,no,65,no,no,cellular,28,aug,25,18,-1,0,unknown,no,2024-08-01
32171,33,self-employed,single,secondary,no,4,yes,no,cellular,19,nov,136,2,180,2,failure,no,2024-11-01
17255,58,retired,married,secondary,no,19,no,yes,cellular,15,jul,106,3,-1,0,unknown,no,2024-07-01
45980,59,services,married,secondary,no,0,yes,no,cellular,12,may,214,3,-1,0,unknown,no,2024-05-01
3079,48,entrepreneur,married,tertiary,no,313,yes,no,unknown,13,may,195,2,-1,0,unknown,no,2024-05-01
5294,36,admin.,single,secondary,no,0,no,no,cellular,20,apr,637,1,-1,0,unknown,no,2024-04-01
7779,28,services,married,secondary,no,1214,no,no,unknown,28,may,582,1,-1,0,unknown,no,2024-05-01
36430,29,admin.,single,secondary,no,1027,yes,no,cellular,2,feb,177,1,-1,0,unknown,yes,2024-02-01
3740,46,admin.,married,secondary,no,4048,yes,no,unknown,15,may,360,1,-1,0,unknown,no,2024-05-01
56233,34,technician,married,secondary,no,133,no,no,cellular,15,nov,401,2,187,5,success,yes,2024-11-01
14430,38,blue-collar,single,primary,no,116,no,yes,unknown,30,jun,203,1,-1,0,unknown,no,2024-06-01
41455,39,admin.,married,secondary,no,456,yes,no,cellular,17,apr,193,3,-1,0,unknown,no,2024-04-01
5492,34,admin.,married,secondary,no,50,yes,no,cellular,2,feb,173,1,258,2,failure,no,2024-02-01
40923,33,management,single,tertiary,no,289,yes,no,cellular,17,apr,388,1,-1,0,unknown,no,2024-04-01
21217,46,self-employed,divorced,tertiary,no,21,no,no,cellular,30,jul,566,2,-1,0,unknown,yes,2024-07-01
7002,31,services,single,secondary,no,0,yes,no,cellular,20,apr,400,1,-1,0,unknown,no,2024-04-01
5905,52,admin.,married,secondary,no,1933,yes,no,unknown,21,may,153,4,-1,0,unknown,no,2024-05-01
262,35,services,married,secondary,no,0,yes,no,telephone,18,jul,183,9,-1,0,unknown,no,2024-07-01
9461,32,technician,divorced,secondary,no,-399,yes,no,unknown,2,jun,180,1,-1,0,unknown,no,2024-06-01
33255,39,management,divorced,tertiary,no,155,yes,no,cellular,20,nov,20,6,153,26,failure,no,2024-11-01
35330,30,admin.,single,secondary,no,19,no,no,cellular,29,jan,372,1,-1,0,unknown,no,2024-01-01
51500,40,admin.,single,secondary,no,100,yes,no,cellular,11,aug,221,1,461,1,success,yes,2024-08-01
9515,50,technician,married,secondary,no,0,yes,no,unknown,2,jun,171,2,-1,0,unknown,no,2024-06-01
22475,57,admin.,married,secondary,no,999,no,no,cellular,4,aug,68,1,-1,0,unknown,no,2024-08-01
17417,37,housemaid,married,secondary,no,12939,yes,yes,cellular,16,jul,39,9,-1,0,unknown,no,2024-07-01
6147,30,services,single,secondary,no,1649,yes,no,unknown,23,may,206,1,-1,0,unknown,no,2024-05-01
3836,53,entrepreneur,married,secondary,no,111,yes,no,unknown,15,may,750,2,-1,0,unknown,no,2024-05-01
16470,38,services,married,secondary,no,0,yes,yes,cellular,11,may,125,2,304,2,failure,no,2024-05-01
33539,47,management,married,tertiary,no,2475,yes,no,cellular,20,nov,1476,4,-1,0,unknown,no,2024-11-01
54307,30,blue-collar,married,primary,no,5,no,no,cellular,23,dec,282,1,203,1,success,yes,2024-12-01
3222,52,technician,married,secondary,no,0,no,no,cellular,18,aug,395,4,-1,0,unknown,no,2024-08-01
19281,48,technician,married,secondary,no,480,no,yes,cellular,23,jul,371,1,-1,0,unknown,no,2024-07-01
127,53,blue-collar,married,primary,no,90,no,no,unknown,5,may,124,1,-1,0,unknown,no,2024-05-01
25109,54,management,divorced,tertiary,no,3222,no,no,cellular,14,aug,67,2,-1,0,unknown,no,2024-08-01
28755,32,management,married,tertiary,no,2213,no,no,cellular,28,aug,73,7,-1,0,unknown,no,2024-08-01
46971,47,admin.,married,secondary,no,411,yes,no,cellular,13,may,157,1,-1,0,unknown,no,2024-05-01
37240,52,management,married,tertiary,no,-970,yes,no,cellular,4,feb,489,1,-1,0,unknown,yes,2024-02-01
20558,32,management,married,tertiary,no,273,yes,no,cellular,28,jul,231,10,-1,0,unknown,no,2024-07-01
23263,47,blue-collar,married,primary,no,124,no,no,cellular,7,aug,76,2,-1,0,unknown,no,2024-08-01
28595,57,blue-collar,married,secondary,no,1859,yes,no,cellular,27,aug,72,5,-1,0,unknown,no,2024-08-01
43812,37,blue-collar,married,primary,no,1222,yes,no,cellular,6,may,206,1,-1,0,unknown,no,2024-05-01
51000,79,retired,married,primary,no,429,no,no,telephone,8,jul,1006,2,-1,0,unknown,yes,2024-07-01
1093,29,technician,single,tertiary,no,3,yes,no,unknown,7,may,359,1,-1,0,unknown,no,2024-05-01
48499,29,blue-collar,single,secondary,no,244,yes,no,cellular,15,may,19,2,-1,0,unknown,no,2024-05-01
3538,44,admin.,married,secondary,no,447,yes,yes,unknown,14,may,106,5,-1,0,unknown,no,2024-05-01
50004,36,management,married,tertiary,no,387,no,no,cellular,2,jun,327,1,-1,0,unknown,no,2024-06-01
23928,35,management,married,tertiary,no,337,no,no,cellular,11,aug,177,5,-1,0,unknown,no,2024-08-01
6921,40,services,married,secondary,no,-626,yes,no,unknown,26,may,147,2,-1,0,unknown,no,2024-05-01
46716,33,management,divorced,tertiary,no,312,yes,yes,cellular,13,may,23,1,359,3,failure,no,2024-05-01
54835,62,retired,married,secondary,no,569,no,no,cellular,3,aug,187,2,180,6,success,yes,2024-08-01
2965,52,management,married,unknown,no,2240,yes,no,unknown,13,may,845,1,-1,0,unknown,yes,2024-05-01
41978,46,admin.,married,secondary,no,0,yes,yes,cellular,20,apr,239,2,259,2,failure,no,2024-04-01
18158,57,blue-collar,married,primary,no,137,no,yes,telephone,18,jul,54,7,-1,0,unknown,no,2024-07-01
20872,38,unemployed,married,tertiary,no,9881,no,no,cellular,29,jul,497,2,-1,0,unknown,no,2024-07-01
19814,30,management,married,tertiary,no,14,no,no,cellular,24,jul,90,2,-1,0,unknown,no,2024-07-01
11277,44,self-employed,married,tertiary,no,425,no,no,unknown,6,jun,147,1,-1,0,unknown,no,2024-06-01
56616,68,retired,divorced,primary,no,2027,no,no,cellular,14,sep,404,2,91,4,success,yes,2024-09-01
10777,58,admin.,married,secondary,no,1464,yes,yes,unknown,5,jun,53,29,-1,0,unknown,no,2024-06-01
52001,22,student,single,secondary,no,948,no,no,telephone,25,feb,169,1,191,3,success,yes,2024-02-01
24311,58,retired,married,secondary,no,11,no,no,cellular,11,aug,270,1,-1,0,unknown,no,2024-08-01
5598,41,management,married,tertiary,no,666,yes,no,cellular,20,nov,106,3,183,3,failure,no,2024-11-01
18734,43,technician,married,secondary,no,307,no,no,cellular,21,jul,145,2,-1,0,unknown,no,2024-07-01
21955,55,services,married,secondary,no,3546,yes,yes,cellular,31,jul,268,2,-1,0,unknown,no,2024-07-01
34663,30,blue-collar,single,tertiary,no,4127,yes,no,telephone,21,nov,47,4,-1,0,unknown,no,2024-11-01
2491,28,admin.,single,secondary,no,-103,yes,no,unknown,12,may,252,4,-1,0,unknown,no,2024-05-01
49671,46,technician,married,secondary,no,2501,no,no,cellular,26,may,323,1,-1,0,unknown,no,2024-05-01
50863,31,management,single,tertiary,no,2983,yes,no,cellular,2,jul,153,1,-1,0,unknown,no,2024-07-01
44580,50,blue-collar,married,secondary,no,16,yes,no,cellular,7,may,290,1,356,11,failure,no,2024-05-01
866,29,blue-collar,married,secondary,no,43,yes,no,unknown,6,may,268,2,-1,0,unknown,no,2024-05-01
41745,37,entrepreneur,married,primary,no,1529,yes,no,cellular,20,apr,201,3,-1,0,unknown,no,2024-04-01
9007,49,management,married,tertiary,no,1216,yes,yes,unknown,30,may,244,2,-1,0,unknown,no,2024-05-01
57385,60,services,married,secondary,no,4428,no,no,cellular,9,nov,125,1,96,6,failure,no,2024-11-01
32428,56,entrepreneur,married,secondary,no,196,no,no,cellular,19,nov,312,3,-1,0,unknown,no,2024-11-01
14877,34,technician,single,secondary,no,232,no,no,cellular,7,jul,130,1,-1,0,unknown,no,2024-07-01
32351,37,services,married,primary,yes,-483,yes,yes,cellular,19,nov,70,3,-1,0,unknown,no,2024-11-01
56974,28,student,single,secondary,no,205,no,no,cellular,14,jul,87,3,184,2,other,yes,2024-07-01
52716,38,technician,married,secondary,no,4539,no,no,cellular,16,sep,387,1,-1,0,unknown,yes,2024-09-01
41937,25,student,single,secondary,no,319,yes,no,cellular,20,apr,48,3,-1,0,unknown,no,2024-04-01
36821,34,admin.,married,secondary,no,-142,yes,no,cellular,3,feb,107,3,-1,0,unknown,no,2024-02-01
7577,36,management,single,tertiary,no,0,yes,no,unknown,29,may,211,6,-1,0,unknown,no,2024-05-01
2210,30,services,married,secondary,no,0,yes,no,cellular,21,nov,681,4,-1,0,unknown,yes,2024-11-01
49437,20,student,single,secondary,no,162,no,no,cellular,25,may,106,2,-1,0,unknown,no,2024-05-01
12606,35,technician,married,unknown,no,3,yes,yes,unknown,17,jun,124,23,-1,0,unknown,no,2024-06-01
21456,41,services,married,secondary,no,1785,no,no,cellular,30,jul,225,7,-1,0,unknown,no,2024-07-01
4856,25,blue-collar,married,secondary,no,300,yes,yes,unknown,19,may,126,3,-1,0,unknown,no,2024-05-01
46930,31,management,married,tertiary,no,623,yes,no,cellular,13,may,96,2,349,5,failure,no,2024-05-01
57547,25,student,single,unknown,no,1003,no,no,cellular,12,aug,361,1,-1,0,unknown,yes,2024-08-01
11765,42,technician,married,unknown,no,0,no,no,unknown,11,jun,241,1,-1,0,unknown,no,2024-06-01
50489,35,management,single,tertiary,no,471,no,no,cellular,5,jun,276,2,-1,0,unknown,yes,2024-06-01
48786,44,blue-collar,single,primary,no,343,yes,yes,cellular,18,may,19,7,-1,0,unknown,no,2024-05-01
37893,26,self-employed,single,secondary,no,1242,yes,no,cellular,5,feb,205,2,253,2,success,no,2024-02-01
1351,34,blue-collar,married,secondary,no,615,yes,no,unknown,7,may,225,2,-1,0,unknown,no,2024-05-01
48688,24,technician,single,secondary,yes,-1329,yes,no,cellular,18,may,50,1,356,2,other,no,2024-05-01
54128,25,blue-collar,single,secondary,no,1163,no,no,cellular,7,dec,262,3,-1,0,unknown,no,2024-12-01
33805,36,blue-collar,married,secondary,no,2452,yes,no,cellular,21,nov,161,1,-1,0,unknown,no,2024-11-01
23326,32,technician,married,secondary,no,150,no,yes,cellular,7,aug,231,2,-1,0,unknown,no,2024-08-01
4999,45,blue-collar,married,secondary,no,4111,yes,no,unknown,19,may,211,2,-1,0,unknown,no,2024-05-01
4676,51,management,married,tertiary,no,0,yes,no,cellular,22,may,168,1,-1,0,unknown,no,2024-05-01
7251,34,entrepreneur,married,secondary,no,-139,yes,yes,unknown,27,may,492,2,-1,0,unknown,no,2024-05-01
38935,51,entrepreneur,married,primary,no,1443,no,no,cellular,26,may,574,1,97,10,success,no,2024-05-01
41858,50,blue-collar,divorced,secondary,no,-1,yes,no,telephone,20,apr,151,1,-1,0,unknown,no,2024-04-01
20320,26,blue-collar,married,primary,no,40,no,yes,cellular,28,jul,49,3,-1,0,unknown,no,2024-07-01
33124,40,admin.,married,secondary,no,7711,yes,no,cellular,20,nov,190,5,135,1,failure,no,2024-11-01
31493,51,management,divorced,tertiary,no,1937,yes,no,cellular,18,nov,185,4,152,11,other,no,2024-11-01
25415,49,admin.,married,unknown,no,1101,no,no,cellular,18,aug,29,3,-1,0,unknown,no,2024-08-01
7704,30,self-employed,single,secondary,no,311,yes,yes,unknown,28,may,198,3,-1,0,unknown,no,2024-05-01
12311,37,management,single,tertiary,no,400,yes,no,unknown,16,jun,244,1,-1,0,unknown,no,2024-06-01
46332,41,admin.,divorced,secondary,no,1634,yes,yes,cellular,12,may,16,5,-1,0,unknown,no,2024-05-01
5886,29,blue-collar,single,secondary,no,445,yes,no,unknown,21,may,139,2,-1,0,unknown,no,2024-05-01
4073,59,management,single,secondary,no,671,yes,yes,unknown,15,may,157,5,-1,0,unknown,no,2024-05-01
32254,32,technician,single,tertiary,no,550,no,no,cellular,19,nov,337,1,-1,0,unknown,yes,2024-11-01
14916,40,management,married,tertiary,no,0,no,no,cellular,14,oct,1410,3,-1,0,unknown,no,2024-10-01
29708,33,admin.,married,tertiary,no,882,no,no,cellular,22,apr,104,1,183,4,failure,yes,2024-04-01
26632,55,blue-collar,married,unknown,no,196,no,no,cellular,21,aug,168,2,-1,0,unknown,no,2024-08-01
9725,60,technician,divorced,secondary,no,11615,yes,no,unknown,3,jun,70,10,-1,0,unknown,no,2024-06-01
48312,30,management,single,secondary,no,340,yes,no,cellular,15,may,136,2,361,1,other,no,2024-05-01
8354,55,management,married,tertiary,no,505,yes,yes,unknown,29,may,135,2,-1,0,unknown,no,2024-05-01
26750,33,management,single,tertiary,no,20,no,no,cellular,21,aug,329,2,-1,0,unknown,no,2024-08-01
51386,30,management,married,tertiary,no,805,no,no,cellular,10,aug,134,3,194,1,failure,no,2024-08-01
26146,47,unemployed,married,primary,no,798,no,no,cellular,20,aug,89,2,-1,0,unknown,no,2024-08-01
32977,41,technician,married,secondary,no,1539,no,no,cellular,20,nov,100,2,-1,0,unknown,no,2024-11-01
40410,39,management,married,tertiary,no,937,no,no,cellular,16,apr,144,4,-1,0,unknown,yes,2024-04-01
35241,49,self-employed,married,secondary,no,-199,yes,yes,cellular,29,jan,385,1,-1,0,unknown,no,2024-01-01
53336,70,retired,married,secondary,no,2815,no,no,cellular,26,oct,67,1,-1,0,unknown,no,2024-10-01
57062,46,blue-collar,married,secondary,no,6879,no,no,cellular,15,nov,74,2,118,3,failure,no,2024-11-01
48149,35,technician,single,secondary,no,-89,yes,no,cellular,15,may,75,1,368,1,failure,no,2024-05-01
17891,50,technician,single,secondary,no,246,yes,no,cellular,17,jul,174,2,-1,0,unknown,no,2024-07-01
4253,32,admin.,married,secondary,no,0,no,no,unknown,23,may,206,3,-1,0,unknown,no,2024-05-01
30947,36,blue-collar,married,secondary,no,342,yes,no,cellular,18,nov,305,1,-1,0,unknown,no,2024-11-01
21455,54,technician,married,secondary,no,114,no,no,cellular,30,jul,458,3,-1,0,unknown,yes,2024-07-01
40502,28,admin.,married,unknown,no,-1,yes,no,cellular,16,apr,34,1,-1,0,unknown,no,2024-04-01
12409,49,management,married,tertiary,no,2005,no,no,unknown,16,jun,81,4,-1,0,unknown,no,2024-06-01
50059,34,self-employed,married,tertiary,no,2427,no,no,telephone,11,aug,90,3,70,3,failure,no,2024-08-01
14914,40,management,married,tertiary,no,0,no,no,cellular,6,aug,131,2,98,6,success,yes,2024-08-01
2642,23,student,single,tertiary,no,250,yes,no,unknown,12,may,166,2,-1,0,unknown,no,2024-05-01
5155,30,services,single,secondary,no,695,yes,no,unknown,20,may,203,1,-1,0,unknown,no,2024-05-01
46046,48,technician,single,tertiary,no,-551,yes,no,cellular,11,may,168,2,-1,0,unknown,no,2024-05-01
21796,49,unemployed,married,secondary,no,13818,no,no,cellular,21,nov,201,1,113,2,failure,no,2024-11-01
48843,36,services,divorced,tertiary,no,162,yes,no,cellular,18,may,69,1,367,6,other,no,2024-05-01
34989,32,management,married,tertiary,no,393,no,no,cellular,28,jan,458,2,-1,0,unknown,no,2024-01-01
17072,53,blue-collar,married,secondary,no,0,no,yes,telephone,15,jul,152,4,-1,0,unknown,no,2024-07-01
1398,48,admin.,married,secondary,no,5,yes,no,unknown,7,may,697,2,-1,0,unknown,no,2024-05-01
45568,50,admin.,married,secondary,no,284,yes,no,cellular,11,may,106,1,278,3,failure,no,2024-05-01
40281,65,management,married,secondary,no,587,no,no,cellular,15,apr,223,2,-1,0,unknown,yes,2024-04-01
19392,52,management,married,tertiary,no,659,no,no,cellular,23,jul,517,4,-1,0,unknown,no,2024-07-01
39814,33,blue-collar,married,secondary,no,1130,yes,no,cellular,7,apr,1063,1,-1,0,unknown,no,2024-04-01
16364,33,technician,married,tertiary,no,236,yes,no,cellular,11,jul,203,1,-1,0,unknown,no,2024-07-01
41507,43,services,married,secondary,no,1625,yes,no,cellular,20,apr,390,1,-1,0,unknown,no,2024-04-01
36796,53,technician,married,secondary,no,5797,yes,no,cellular,3,feb,267,4,-1,0,unknown,no,2024-02-01
36553,31,services,divorced,secondary,no,139,no,no,cellular,2,feb,178,1,-1,0,unknown,no,2024-02-01
26006,58,retired,married,tertiary,no,258,no,yes,cellular,19,aug,285,1,-1,0,unknown,no,2024-08-01
48126,30,technician,single,tertiary,no,1323,yes,no,cellular,15,may,223,1,-1,0,unknown,no,2024-05-01
54335,36,services,single,secondary,no,23,yes,no,cellular,28,dec,256,1,-1,0,unknown,no,2024-12-01
27674,31,management,married,tertiary,no,2652,no,no,cellular,25,aug,9,9,-1,0,unknown,no,2024-08-01
1296,37,technician,married,tertiary,no,16,yes,yes,unknown,7,may,153,3,-1,0,unknown,no,2024-05-01
45566,36,self-employed,married,secondary,no,14,yes,yes,cellular,11,may,210,1,-1,0,unknown,no,2024-05-01
13254,39,blue-collar,divorced,secondary,no,37,no,yes,unknown,19,jun,248,1,-1,0,unknown,no,2024-06-01
27085,48,management,married,tertiary,no,1335,no,no,cellular,22,aug,492,7,-1,0,unknown,no,2024-08-01
33184,53,technician,divorced,tertiary,no,6503,yes,no,cellular,20,nov,143,1,-1,0,unknown,no,2024-11-01
19818,36,management,married,tertiary,no,268,yes,yes,cellular,24,jul,823,1,-1,0,unknown,no,2024-07-01
39669,41,blue-collar,married,secondary,no,523,yes,no,cellular,6,apr,232,3,-1,0,unknown,no,2024-04-01
437,44,services,married,tertiary,no,510,yes,no,unknown,5,may,421,4,-1,0,unknown,no,2024-05-01
28084,30,technician,single,secondary,no,73,no,yes,cellular,26,aug,43,2,-1,0,unknown,no,2024-08-01
2248,45,services,married,primary,no,137,yes,no,unknown,9,may,274,2,-1,0,unknown,no,2024-05-01
17526,43,entrepreneur,single,secondary,no,5705,no,yes,cellular,16,jul,173,2,-1,0,unknown,no,2024-07-01
56477,55,admin.,married,secondary,no,8304,no,no,cellular,1,sep,193,1,92,1,success,yes,2024-09-01
15277,35,entrepreneur,single,tertiary,yes,793,no,yes,cellular,8,jul,163,1,-1,0,unknown,no,2024-07-01
19085,31,admin.,married,secondary,no,84,yes,no,cellular,22,jul,580,3,-1,0,unknown,no,2024-07-01
20062,26,technician,married,tertiary,no,233,yes,no,cellular,25,jul,175,1,-1,0,unknown,no,2024-07-01
8120,31,blue-collar,married,secondary,no,1117,yes,no,unknown,28,may,340,3,-1,0,unknown,no,2024-05-01
46090,40,technician,divorced,secondary,no,16,yes,no,telephone,12,may,34,12,347,5,other,no,2024-05-01
32537,30,self-employed,single,tertiary,no,189,no,no,cellular,19,nov,71,4,-1,0,unknown,no,2024-11-01
38973,25,student,married,tertiary,no,4923,yes,yes,cellular,4,may,78,4,74,14,failure,no,2024-05-01
11022,50,technician,married,secondary,no,8001,no,no,unknown,6,jun,52,1,-1,0,unknown,no,2024-06-01
12515,56,blue-collar,married,primary,no,1046,no,yes,unknown,17,jun,329,13,-1,0,unknown,no,2024-06-01
4947,31,blue-collar,single,tertiary,no,462,yes,yes,unknown,19,may,147,1,-1,0,unknown,no,2024-05-01
35443,33,services,married,secondary,no,108,yes,no,cellular,29,jan,158,2,-1,0,unknown,no,2024-01-01
44208,40,blue-collar,married,primary,no,34,yes,no,cellular,6,may,350,2,344,1,failure,no,2024-05-01
57161,45,technician,married,secondary,no,2776,yes,no,cellular,27,jul,287,2,181,1,success,yes,2024-07-01
13382,52,admin.,married,secondary,no,422,no,no,unknown,19,jun,559,1,-1,0,unknown,no,2024-06-01
24826,47,admin.,married,secondary,no,769,yes,no,cellular,13,aug,151,2,-1,0,unknown,no,2024-08-01
54745,40,management,single,tertiary,no,257,no,no,cellular,1,feb,147,1,209,1,failure,no,2024-02-01
3279,46,blue-collar,married,secondary,no,6085,yes,yes,unknown,14,may,311,2,-1,0,unknown,no,2024-05-01
37651,47,blue-collar,married,primary,no,556,yes,no,cellular,4,feb,147,2,264,4,other,no,2024-02-01
16630,44,entrepreneur,married,secondary,no,781,no,yes,cellular,14,jul,194,2,-1,0,unknown,no,2024-07-01
31344,43,services,married,primary,no,-2122,yes,yes,cellular,18,nov,141,3,-1,0,unknown,no,2024-11-01
26490,53,management,divorced,tertiary,no,913,no,no,cellular,20,aug,173,3,-1,0,unknown,no,2024-08-01
51707,47,services,married,secondary,no,4,no,no,cellular,13,aug,73,2,105,6,success,no,2024-08-01
13736,38,technician,divorced,tertiary,no,348,no,no,unknown,20,jun,446,1,-1,0,unknown,no,2024-06-01
12796,49,technician,married,secondary,no,788,no,no,unknown,17,jun,162,7,-1,0,unknown,no,2024-06-01
19190,50,blue-collar,married,primary,no,0,yes,no,cellular,11,may,503,3,339,2,failure,no,2024-05-01
55305,46,admin.,married,unknown,no,2033,no,no,cellular,24,feb,99,2,86,5,failure,no,2024-02-01
3256,42,management,married,tertiary,no,1093,yes,no,unknown,14,may,260,1,-1,0,unknown,no,2024-05-01
35964,33,admin.,single,secondary,no,572,yes,no,cellular,30,jan,1296,2,-1,0,unknown,no,2024-01-01
28912,42,technician,divorced,secondary,no,305,yes,no,cellular,28,aug,82,4,-1,0,unknown,no,2024-08-01
31186,32,services,single,secondary,no,2251,yes,yes,cellular,18,nov,131,1,124,1,failure,no,2024-11-01
48575,33,technician,single,secondary,no,930,yes,no,cellular,15,may,163,5,359,1,failure,no,2024-05-01
41449,47,blue-collar,married,secondary,no,1388,yes,no,cellular,17,apr,119,2,-1,0,unknown,no,2024-04-01
31525,44,blue-collar,divorced,secondary,no,-184,yes,no,cellular,18,nov,825,2,154,3,other,no,2024-11-01
14643,31,blue-collar,single,secondary,no,-322,no,yes,unknown,4,jul,208,1,-1,0,unknown,no,2024-07-01
15629,31,management,single,unknown,no,1023,no,yes,cellular,9,jul,219,1,-1,0,unknown,no,2024-07-01
20656,43,housemaid,married,primary,no,59,no,yes,cellular,28,jul,155,2,-1,0,unknown,no,2024-07-01
14086,36,management,married,tertiary,no,530,no,no,unknown,20,jun,221,3,-1,0,unknown,no,2024-06-01
40912,24,student,single,secondary,no,372,yes,no,cellular,17,apr,143,1,-1,0,unknown,no,2024-04-01
3701,41,management,married,tertiary,no,1132,no,no,unknown,15,may,95,4,-1,0,unknown,no,2024-05-01
48949,30,admin.,single,secondary,no,219,yes,yes,cellular,18,may,91,6,-1,0,unknown,no,2024-05-01
51157,21,student,single,secondary,no,216,no,no,cellular,5,aug,414,1,-1,0,unknown,yes,2024-08-01
36995,36,management,married,tertiary,no,1582,no,no,telephone,3,feb,26,2,197,1,failure,no,2024-02-01
42939,35,technician,married,secondary,no,-288,yes,yes,cellular,30,apr,126,3,-1,0,unknown,no,2024-04-01
56966,30,blue-collar,single,secondary,no,180,no,no,cellular,14,jul,203,1,183,2,failure,no,2024-07-01
23276,36,admin.,married,secondary,no,540,no,yes,cellular,7,aug,95,2,-1,0,unknown,no,2024-08-01
14843,32,self-employed,single,tertiary,no,2559,no,no,cellular,7,jul,889,1,-1,0,unknown,yes,2024-07-01
34937,32,blue-collar,single,secondary,no,2746,no,no,cellular,28,jan,432,1,-1,0,unknown,no,2024-01-01
20387,36,technician,married,secondary,no,-90,yes,no,cellular,28,jul,110,3,-1,0,unknown,no,2024-07-01
25860,30,technician,married,secondary,no,27,yes,no,cellular,19,aug,163,2,-1,0,unknown,no,2024-08-01
37991,33,services,single,secondary,no,406,yes,no,cellular,5,feb,61,1,275,1,failure,no,2024-02-01
12786,51,technician,married,tertiary,no,1911,yes,yes,unknown,17,jun,394,3,-1,0,unknown,no,2024-06-01
4758,34,blue-collar,married,primary,no,46,yes,yes,unknown,19,may,165,1,-1,0,unknown,no,2024-05-01
24793,49,blue-collar,married,primary,no,67,no,yes,cellular,13,aug,269,4,-1,0,unknown,no,2024-08-01
4944,31,admin.,divorced,secondary,no,47,yes,no,unknown,19,may,34,9,-1,0,unknown,no,2024-05-01
9810,50,management,married,tertiary,no,1854,yes,yes,unknown,3,jun,119,2,-1,0,unknown,no,2024-06-01
35196,35,technician,married,secondary,no,-259,yes,no,cellular,29,jan,381,1,247,2,failure,no,2024-01-01
17488,29,services,married,secondary,no,249,yes,no,cellular,16,jul,346,2,-1,0,unknown,no,2024-07-01
48182,46,blue-collar,married,secondary,no,51,yes,no,cellular,15,may,333,1,-1,0,unknown,no,2024-05-01
41964,31,admin.,married,secondary,no,1262,yes,no,cellular,20,apr,74,2,-1,0,unknown,no,2024-04-01
810,31,management,single,tertiary,no,1852,yes,no,unknown,6,may,170,3,-1,0,unknown,no,2024-05-01
57360,33,technician,married,secondary,no,180,no,no,cellular,4,aug,561,1,435,3,failure,yes,2024-08-01
5827,33,self-employed,married,tertiary,no,1301,yes,no,unknown,21,may,184,2,-1,0,unknown,no,2024-05-01
48803,32,services,single,secondary,yes,687,yes,no,cellular,18,may,154,1,-1,0,unknown,no,2024-05-01
11056,30,management,single,tertiary,no,1636,no,no,unknown,6,jun,301,2,-1,0,unknown,no,2024-06-01
11823,49,blue-collar,divorced,secondary,no,1869,no,yes,unknown,11,jun,257,1,-1,0,unknown,no,2024-06-01
6256,51,management,divorced,secondary,no,-175,yes,yes,unknown,23,may,270,1,-1,0,unknown,no,2024-05-01
16370,40,management,married,tertiary,no,-83,yes,yes,cellular,11,jul,131,2,-1,0,unknown,no,2024-07-01
27428,53,housemaid,married,unknown,no,0,no,no,cellular,22,aug,207,1,-1,0,unknown,no,2024-08-01
22441,45,blue-collar,married,primary,no,15515,no,no,cellular,4,aug,167,2,-1,0,unknown,no,2024-08-01
4835,61,blue-collar,married,primary,no,625,yes,no,unknown,19,may,158,2,-1,0,unknown,no,2024-05-01
46498,36,blue-collar,married,secondary,no,98,yes,no,cellular,12,may,415,1,344,1,failure,no,2024-05-01
10831,45,self-employed,married,tertiary,no,334,no,no,unknown,5,jun,87,2,-1,0,unknown,no,2024-06-01
38024,40,admin.,married,secondary,no,367,yes,no,telephone,5,feb,89,1,274,1,failure,no,2024-02-01
51260,72,retired,married,tertiary,no,2,no,no,cellular,7,aug,147,2,-1,0,unknown,yes,2024-08-01
19362,32,management,single,secondary,no,131,yes,yes,cellular,23,jul,1152,2,-1,0,unknown,yes,2024-07-01
29281,41,technician,single,tertiary,no,1026,no,no,cellular,29,aug,59,6,-1,0,unknown,no,2024-08-01
17514,51,blue-collar,divorced,primary,no,1927,no,yes,cellular,16,jul,322,4,-1,0,unknown,no,2024-07-01
25884,46,management,married,tertiary,no,71,yes,no,cellular,19,aug,220,4,-1,0,unknown,no,2024-08-01
31484,31,services,married,secondary,no,2050,yes,no,cellular,18,nov,271,5,-1,0,unknown,no,2024-11-01
5866,33,management,single,tertiary,no,541,yes,yes,cellular,19,nov,140,1,182,1,failure,no,2024-11-01
15309,33,management,single,tertiary,no,0,yes,no,telephone,5,may,399,2,358,5,other,no,2024-05-01
21353,36,unemployed,divorced,secondary,no,2178,yes,no,cellular,30,jul,74,2,-1,0,unknown,no,2024-07-01
10626,42,blue-collar,married,secondary,no,865,no,yes,unknown,5,jun,81,1,-1,0,unknown,no,2024-06-01
3587,60,retired,married,secondary,no,2077,yes,no,unknown,14,may,163,1,-1,0,unknown,no,2024-05-01
438,55,management,married,tertiary,no,685,yes,no,unknown,5,may,174,3,-1,0,unknown,no,2024-05-01
